date,unit_name,unit_id,type,title,category,budget,award_amount,awarded_at,companies,job_number,url,notice_date,award_way,county,county_code,town_code,contact_person,contact_phone,losing_supplier,filename
20170110,交通部臺灣區國道高速公路局北區工程處,,決標公告,106年度北區交通控制中心電腦硬體核心系統維護及後續擴充工作,勞務類,,2300000,20170110,中華電信股份有限公司臺灣北區電信分公司,105B04P027,https://www.google.com/search?q=105B04P027+106%E5%B9%B4%E5%BA%A6%E5%8C%97%E5%8D%80%E4%BA%A4%E9%80%9A%E6%8E%A7%E5%88%B6%E4%B8%AD%E5%BF%83%E9%9B%BB%E8%85%A6%E7%A1%AC%E9%AB%94%E6%A0%B8%E5%BF%83%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%8F%8A%E5%BE%8C%E7%BA%8C%E6%93%B4%E5%85%85%E5%B7%A5%E4%BD%9C,20170116,準用最有利標,臺北市,63000,63000100,謝育廷,(02)27936555分機2309,訊達電腦股份有限公司,
20170110,臺北市政府資訊局,,決標公告,106年度市政網站服務系統服務案,勞務類,,13000000,20170110,叡揚資訊股份有限公司,10605,https://www.google.com/search?q=10605+106%E5%B9%B4%E5%BA%A6%E5%B8%82%E6%94%BF%E7%B6%B2%E7%AB%99%E6%9C%8D%E5%8B%99%E7%B3%BB%E7%B5%B1%E6%9C%8D%E5%8B%99%E6%A1%88,20170208,準用最有利標,臺北市,63000,63000020,楊雯萍,(02)27252889分機8590,,
20170109,衛生福利部食品藥物管理署,,決標公告,106年度「電腦機房運作管理及資訊設備維護委外案」,勞務類,,11250000,20170109,神通資訊科技股份有限公司,106TFDA-B-012,https://www.google.com/search?q=106TFDA-B-012+106%E5%B9%B4%E5%BA%A6%E3%80%8C%E9%9B%BB%E8%85%A6%E6%A9%9F%E6%88%BF%E9%81%8B%E4%BD%9C%E7%AE%A1%E7%90%86%E5%8F%8A%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E5%A7%94%E5%A4%96%E6%A1%88%E3%80%8D,20170207,準用最有利標,臺北市,63000,63000090,胡麗娟,(02)27877848分機,,
20170109,行政院海岸巡防署海岸巡防總局,,招標公告,106至107年澎湖地區無線電通信系統維護,勞務類,,,20170109,,CGB10603L,https://www.google.com/search?q=CGB10603L+106%E8%87%B3107%E5%B9%B4%E6%BE%8E%E6%B9%96%E5%9C%B0%E5%8D%80%E7%84%A1%E7%B7%9A%E9%9B%BB%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7,,,,,,,,,
20170109,行政院海岸巡防署海岸巡防總局,,招標公告,106至107年金馬地區無線電通信系統維護,勞務類,,,20170109,,CGB10604L,https://www.google.com/search?q=CGB10604L+106%E8%87%B3107%E5%B9%B4%E9%87%91%E9%A6%AC%E5%9C%B0%E5%8D%80%E7%84%A1%E7%B7%9A%E9%9B%BB%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7,,,,,,,,,
20170109,台灣中油股份有限公司,,招標公告,第一重油脫硫工場觸媒系統,財物類,,,20170109,,05C708,https://www.google.com/search?q=05C708+%E7%AC%AC%E4%B8%80%E9%87%8D%E6%B2%B9%E8%84%AB%E7%A1%AB%E5%B7%A5%E5%A0%B4%E8%A7%B8%E5%AA%92%E7%B3%BB%E7%B5%B1,,,,,,,,,
20170109,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處國道1號資訊顯示系統維護工作(106),勞務類,,,20170109,,105D04P027,https://www.google.com/search?q=105D04P027+%E5%8D%97%E5%B7%A5%E8%99%95%E5%9C%8B%E9%81%931%E8%99%9F%E8%B3%87%E8%A8%8A%E9%A1%AF%E7%A4%BA%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170106,交通部中央氣象局,,決標公告,106年度地面氣象暨雨量自動測報系統應用系統維護案,勞務類,,6450000,20170106,勤睿科技有限公司,1052225B,https://www.google.com/search?q=1052225B+106%E5%B9%B4%E5%BA%A6%E5%9C%B0%E9%9D%A2%E6%B0%A3%E8%B1%A1%E6%9A%A8%E9%9B%A8%E9%87%8F%E8%87%AA%E5%8B%95%E6%B8%AC%E5%A0%B1%E7%B3%BB%E7%B5%B1%E6%87%89%E7%94%A8%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20170110,準用最有利標,臺北市,63000,63000050,許先生,(02)23491392分機,,
20170106,內政部消防署,,招標公告,106年度災害預警與無線廣播通報系統維護服務採購案,勞務類,,,20170106,,F106-001,https://www.google.com/search?q=F106-001+106%E5%B9%B4%E5%BA%A6%E7%81%BD%E5%AE%B3%E9%A0%90%E8%AD%A6%E8%88%87%E7%84%A1%E7%B7%9A%E5%BB%A3%E6%92%AD%E9%80%9A%E5%A0%B1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%9C%8D%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20170106,交通部民用航空局飛航服務總臺,,招標公告,航空氣象資訊系統委外維護服務案,勞務類,,,20170106,,A1050777IMC039H,https://www.google.com/search?q=A1050777IMC039H+%E8%88%AA%E7%A9%BA%E6%B0%A3%E8%B1%A1%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E5%A7%94%E5%A4%96%E7%B6%AD%E8%AD%B7%E6%9C%8D%E5%8B%99%E6%A1%88,,,,,,,,,
20170106,衛生福利部,,招標公告,106年度「原住民族及離島地區衛生局/所醫療資訊化軟、硬體設備維護計畫」採購案,勞務類,,,20170106,,M06F4100,https://www.google.com/search?q=M06F4100+106%E5%B9%B4%E5%BA%A6%E3%80%8C%E5%8E%9F%E4%BD%8F%E6%B0%91%E6%97%8F%E5%8F%8A%E9%9B%A2%E5%B3%B6%E5%9C%B0%E5%8D%80%E8%A1%9B%E7%94%9F%E5%B1%80%2F%E6%89%80%E9%86%AB%E7%99%82%E8%B3%87%E8%A8%8A%E5%8C%96%E8%BB%9F%E3%80%81%E7%A1%AC%E9%AB%94%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E8%A8%88%E7%95%AB%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20170106,國家通訊傳播委員會,,決標公告,「新世代電波監測系統設備建置」採購案,財物類,,349000000,20170106,三商電腦股份有限公司,NCCT105010,https://www.google.com/search?q=NCCT105010+%E3%80%8C%E6%96%B0%E4%B8%96%E4%BB%A3%E9%9B%BB%E6%B3%A2%E7%9B%A3%E6%B8%AC%E7%B3%BB%E7%B5%B1%E8%A8%AD%E5%82%99%E5%BB%BA%E7%BD%AE%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,20170117,最低標,臺北市,63000,63000050,蔡麗蘭,(02)33438732分機,TCI INTERNATIONAL INC.,
20170106,經濟部能源局,,決標公告,106年度「天然氣產業管理資訊系統建置及維護」委辦計畫,勞務類,,9240000,20170106,資拓宏宇國際股份有限公司,106-B0304,https://www.google.com/search?q=106-B0304+106%E5%B9%B4%E5%BA%A6%E3%80%8C%E5%A4%A9%E7%84%B6%E6%B0%A3%E7%94%A2%E6%A5%AD%E7%AE%A1%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E5%8F%8A%E7%B6%AD%E8%AD%B7%E3%80%8D%E5%A7%94%E8%BE%A6%E8%A8%88%E7%95%AB,20170126,準用最有利標,臺北市,63000,63000040,楊進標,(02)27721370分機744,,
20170105,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路南段資料收集系統維護工作(106),勞務類,,,20170105,,105D04P026,https://www.google.com/search?q=105D04P026+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8D%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170105,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路北段資料收集系統維護工作(106),勞務類,,,20170105,,105D04P025,https://www.google.com/search?q=105D04P025+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E5%8C%97%E6%AE%B5%E8%B3%87%E6%96%99%E6%94%B6%E9%9B%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20170104,交通部中央氣象局,,決標公告,106年度數值天氣預報系統主機硬軟體設備維護,勞務類,,37906600,20170104,台灣富士通股份有限公司,1052284B,https://www.google.com/search?q=1052284B+106%E5%B9%B4%E5%BA%A6%E6%95%B8%E5%80%BC%E5%A4%A9%E6%B0%A3%E9%A0%90%E5%A0%B1%E7%B3%BB%E7%B5%B1%E4%B8%BB%E6%A9%9F%E7%A1%AC%E8%BB%9F%E9%AB%94%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7,20170105,最低標,臺北市,63000,63000050,許先生(秘書室總務第二科),(02)23491392分機,,
20170104,交通部中央氣象局,,招標公告,106年虛擬化平台與階層式儲存管理系統維護案,勞務類,,,20170104,,1052247B,https://www.google.com/search?q=1052247B+106%E5%B9%B4%E8%99%9B%E6%93%AC%E5%8C%96%E5%B9%B3%E5%8F%B0%E8%88%87%E9%9A%8E%E5%B1%A4%E5%BC%8F%E5%84%B2%E5%AD%98%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,,,,,,,,,
20170103,行政院海岸巡防署海岸巡防總局,,招標公告,106至107年澎湖地區無線電通信系統維護,勞務類,,,20170103,,CGB10603L,https://www.google.com/search?q=CGB10603L+106%E8%87%B3107%E5%B9%B4%E6%BE%8E%E6%B9%96%E5%9C%B0%E5%8D%80%E7%84%A1%E7%B7%9A%E9%9B%BB%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7,,,,,,,,,
20170103,交通部觀光局,,決標公告,交通部觀光局委外辦理106年資訊安全服務案,勞務類,,9810000,20170103,安碁資訊股份有限公司,105110801,https://www.google.com/search?q=105110801+%E4%BA%A4%E9%80%9A%E9%83%A8%E8%A7%80%E5%85%89%E5%B1%80%E5%A7%94%E5%A4%96%E8%BE%A6%E7%90%86106%E5%B9%B4%E8%B3%87%E8%A8%8A%E5%AE%89%E5%85%A8%E6%9C%8D%E5%8B%99%E6%A1%88,20170111,準用最有利標,臺北市,63000,63000030,吳晴琳,(02)23491500分機8122,,
20170103,行政院海岸巡防署海岸巡防總局,,招標公告,106至107年金馬地區無線電通信系統維護,勞務類,,,20170103,,CGB10604L,https://www.google.com/search?q=CGB10604L+106%E8%87%B3107%E5%B9%B4%E9%87%91%E9%A6%AC%E5%9C%B0%E5%8D%80%E7%84%A1%E7%B7%9A%E9%9B%BB%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7,,,,,,,,,
20170103,衛生福利部疾病管制署,,決標公告,106年度傳染病通報系統維護及功能增修案,勞務類,,3900000,20170103,緯創軟體股份有限公司,JK105023,https://www.google.com/search?q=JK105023+106%E5%B9%B4%E5%BA%A6%E5%82%B3%E6%9F%93%E7%97%85%E9%80%9A%E5%A0%B1%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%8F%8A%E5%8A%9F%E8%83%BD%E5%A2%9E%E4%BF%AE%E6%A1%88,20170111,準用最有利標,臺北市,63000,63000050,馬銘志(規格)/高晨瀚(資格),(02)23959825分機3620/3785,,
20161230,內政部,,決標公告,106年度地理資訊圖資雲服務平台推廣、營運及功能增修作業委外服務案,勞務類,,12250000,20161230,財團法人空間及環境科技文教基金會,LI1051028,https://www.google.com/search?q=LI1051028+106%E5%B9%B4%E5%BA%A6%E5%9C%B0%E7%90%86%E8%B3%87%E8%A8%8A%E5%9C%96%E8%B3%87%E9%9B%B2%E6%9C%8D%E5%8B%99%E5%B9%B3%E5%8F%B0%E6%8E%A8%E5%BB%A3%E3%80%81%E7%87%9F%E9%81%8B%E5%8F%8A%E5%8A%9F%E8%83%BD%E5%A2%9E%E4%BF%AE%E4%BD%9C%E6%A5%AD%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20170109,準用最有利標,臺北市,63000,63000050,李麗仙,(02)23565496分機,,
20161230,經濟部工業局,,決標公告,資訊服務業推廣計畫,勞務類,,11470000,20161230,中華民國資訊軟體協會,106111401,https://www.google.com/search?q=106111401+%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E6%A5%AD%E6%8E%A8%E5%BB%A3%E8%A8%88%E7%95%AB,20170103,準用最有利標,臺北市,63000,63000030,蒲美娟,(02)27541255分機2285,,
20161230,臺北市政府資訊局,,決標公告,網站服務整合委外服務案,勞務類,,32312884,20161230,哈瑪星科技股份有限公司,10556,https://www.google.com/search?q=10556+%E7%B6%B2%E7%AB%99%E6%9C%8D%E5%8B%99%E6%95%B4%E5%90%88%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20170124,準用最有利標,臺北市,63000,63000020,楊雯萍,(02)27208889分機8590,,
20161230,臺北市政府資訊局,,決標公告,105年單一陳情系統推動暨擴充服務案-第1次契約變更,勞務類,,397032,20161230,叡揚資訊股份有限公司,10540-01,https://www.google.com/search?q=10540-01+105%E5%B9%B4%E5%96%AE%E4%B8%80%E9%99%B3%E6%83%85%E7%B3%BB%E7%B5%B1%E6%8E%A8%E5%8B%95%E6%9A%A8%E6%93%B4%E5%85%85%E6%9C%8D%E5%8B%99%E6%A1%88-%E7%AC%AC1%E6%AC%A1%E5%A5%91%E7%B4%84%E8%AE%8A%E6%9B%B4,20170124,最低標,臺北市,63000,63000020,楊雯萍,(02)27208889分機8590,,
20161230,交通部中央氣象局,,決標公告,106年氣象通訊、服務暨資訊安全系統維護案,勞務類,,5880000,20161230,新加坡商網達先進科技有限公司台灣分公司,1052204B,https://www.google.com/search?q=1052204B+106%E5%B9%B4%E6%B0%A3%E8%B1%A1%E9%80%9A%E8%A8%8A%E3%80%81%E6%9C%8D%E5%8B%99%E6%9A%A8%E8%B3%87%E8%A8%8A%E5%AE%89%E5%85%A8%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20170104,準用最有利標,臺北市,63000,63000050,許先生,(02)23491392分機,,
20161230,臺北市政府資訊局,,決標公告,網路服務平臺及資訊系統升級委外服務採購案,勞務類,,19600000,20161230,慧智科技股份有限公司,10541,https://www.google.com/search?q=10541+%E7%B6%B2%E8%B7%AF%E6%9C%8D%E5%8B%99%E5%B9%B3%E8%87%BA%E5%8F%8A%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E5%8D%87%E7%B4%9A%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20170124,準用最有利標,臺北市,63000,63000020,楊雯萍,(02)27208889分機8590,,
20161230,衛生福利部疾病管制署,,決標公告,106年資訊設備維護採購案,勞務類,,4280000,20161230,藍新資訊股份有限公司,JK105028,https://www.google.com/search?q=JK105028+106%E5%B9%B4%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E6%8E%A1%E8%B3%BC%E6%A1%88,20170124,準用最有利標,臺北市,63000,63000050,段書禾(規格)/高晨瀚(資格),(02)23959825分機3656/3785,,
20161230,台灣中油股份有限公司,,決標公告,IBM 2828-G02主機系統相關軟體,財物類,,44522898,20161230,台灣國際商業機器股份有限公司,A1305Y012,https://www.google.com/search?q=A1305Y012+IBM+2828-G02%E4%B8%BB%E6%A9%9F%E7%B3%BB%E7%B5%B1%E7%9B%B8%E9%97%9C%E8%BB%9F%E9%AB%94,20170103,最低標,臺北市,63000,63000020,內購器材組李蕙安,(02)87258347分機,,
20161230,勞動部,,決標公告,106年度全國勞工行政資訊整合應用系統更新暨維護案,勞務類,,6400000,20161230,為客資訊股份有限公司,09-10601002,https://www.google.com/search?q=09-10601002+106%E5%B9%B4%E5%BA%A6%E5%85%A8%E5%9C%8B%E5%8B%9E%E5%B7%A5%E8%A1%8C%E6%94%BF%E8%B3%87%E8%A8%8A%E6%95%B4%E5%90%88%E6%87%89%E7%94%A8%E7%B3%BB%E7%B5%B1%E6%9B%B4%E6%96%B0%E6%9A%A8%E7%B6%AD%E8%AD%B7%E6%A1%88,20170103,準用最有利標,臺北市,63000,63000060,蘇振昇,(02)85902967分機,,
20161230,國立故宮博物院,,決標公告,南北部院區會議視訊及無紙化系統改善設備採購案,財物類,,6569325,20161230,鴻鑌企業有限公司,NPM105158,https://www.google.com/search?q=NPM105158+%E5%8D%97%E5%8C%97%E9%83%A8%E9%99%A2%E5%8D%80%E6%9C%83%E8%AD%B0%E8%A6%96%E8%A8%8A%E5%8F%8A%E7%84%A1%E7%B4%99%E5%8C%96%E7%B3%BB%E7%B5%B1%E6%94%B9%E5%96%84%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20170110,最有利標,臺北市,63000,63000110,秘書室范先生/孫小姐,(02)28812021分機2967/2714,倢新有限公司,
20161230,衛生福利部食品藥物管理署,,決標公告,106年度「公文檔案管理資訊系統維護及功能擴充案」,勞務類,,7250000,20161230,二一零零科技股份有限公司,106TFDA-B-013,https://www.google.com/search?q=106TFDA-B-013+106%E5%B9%B4%E5%BA%A6%E3%80%8C%E5%85%AC%E6%96%87%E6%AA%94%E6%A1%88%E7%AE%A1%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%8F%8A%E5%8A%9F%E8%83%BD%E6%93%B4%E5%85%85%E6%A1%88%E3%80%8D,20170125,準用最有利標,臺北市,63000,63000090,胡麗娟,(02)27877848分機,,
20161230,科技部新竹科學工業園區管理局,,決標公告,106-107 年科學園區廠商共用性資訊服務系統維運案,勞務類,,13680000,20161230,叡揚資訊股份有限公司,B1051002,https://www.google.com/search?q=B1051002+106-107+%E5%B9%B4%E7%A7%91%E5%AD%B8%E5%9C%92%E5%8D%80%E5%BB%A0%E5%95%86%E5%85%B1%E7%94%A8%E6%80%A7%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E7%B3%BB%E7%B5%B1%E7%B6%AD%E9%81%8B%E6%A1%88,20170103,準用最有利標,,,,尤先生,(03)5773311分機1601,,
20161230,經濟部國際貿易局,,決標公告,106年「產證/簽審文件/ICP管理系統委外維護專案」,勞務類,,8860500,20161230,康大資訊股份有限公司,10511-1051250145,https://www.google.com/search?q=10511-1051250145+106%E5%B9%B4%E3%80%8C%E7%94%A2%E8%AD%89%2F%E7%B0%BD%E5%AF%A9%E6%96%87%E4%BB%B6%2FICP%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E5%A7%94%E5%A4%96%E7%B6%AD%E8%AD%B7%E5%B0%88%E6%A1%88%E3%80%8D,20170126,準用最有利標,臺北市,63000,63000050,林如君、吳玉玲,(02)23977498分機,,
20161230,經濟部工業局,,決標公告,資訊服務業發展計畫,勞務類,,39900000,20161230,財團法人資訊工業策進會,106121410,https://www.google.com/search?q=106121410+%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E6%A5%AD%E7%99%BC%E5%B1%95%E8%A8%88%E7%95%AB,20170103,準用最有利標,臺北市,63000,63000030,蒲美娟,(02)27541255分機2285,,
20161230,臺北市停車管理工程處,,決標公告,租用路邊停車開單設備暨管理系統案,財物類,,11298192,20161230,惠隆資訊股份有限公司,1052021,https://www.google.com/search?q=1052021+%E7%A7%9F%E7%94%A8%E8%B7%AF%E9%82%8A%E5%81%9C%E8%BB%8A%E9%96%8B%E5%96%AE%E8%A8%AD%E5%82%99%E6%9A%A8%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E6%A1%88,20170118,最低標,臺北市,63000,63000020,江博文,(02)27590666分機6312,鴻鼎資訊有限公司,
20161230,國立故宮博物院,,決標公告,圖書文獻大樓冰水主機、冷卻水塔汰換及監控系統建置案,財物類,,8617499,20161230,恆河能源環控服務有限公司,NPM105185,https://www.google.com/search?q=NPM105185+%E5%9C%96%E6%9B%B8%E6%96%87%E7%8D%BB%E5%A4%A7%E6%A8%93%E5%86%B0%E6%B0%B4%E4%B8%BB%E6%A9%9F%E3%80%81%E5%86%B7%E5%8D%BB%E6%B0%B4%E5%A1%94%E6%B1%B0%E6%8F%9B%E5%8F%8A%E7%9B%A3%E6%8E%A7%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E6%A1%88,20170111,最有利標,臺北市,63000,63000110,秘書室陳先生、孫小姐,(02)28812021分機2362/2714,中華電信股份有限公司臺灣北區電信分公司,
20161229,中華郵政股份有限公司,,決標公告,電腦軟授權使用及IBM zOS暨子系統程式技術支援服務,財物類,,301763534,20161229,台灣國際商業機器股份有限公司,106-4-1013,https://www.google.com/search?q=106-4-1013+%E9%9B%BB%E8%85%A6%E8%BB%9F%E6%8E%88%E6%AC%8A%E4%BD%BF%E7%94%A8%E5%8F%8AIBM+zOS%E6%9A%A8%E5%AD%90%E7%B3%BB%E7%B5%B1%E7%A8%8B%E5%BC%8F%E6%8A%80%E8%A1%93%E6%94%AF%E6%8F%B4%E6%9C%8D%E5%8B%99,20161230,最低標,臺北市,63000,63000030,江政原,(02)23921310分機2309,,
20161229,科技部中部科學工業園區管理局,,決標公告,資訊作業委外服務案(106.1-108.3),勞務類,,35210000,20161229,叡揚資訊股份有限公司,106c900011,https://www.google.com/search?q=106c900011+%E8%B3%87%E8%A8%8A%E4%BD%9C%E6%A5%AD%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88%28106.1-108.3%29,20170111,準用最有利標,臺中市,66000,66000060,規劃/喻正翔 採購/賈志豪,(04)25658588分機7333/6925,,
20161229,交通部臺灣區國道高速公路局南區工程處,,招標公告,南工處轄區高快速公路交控設施匝道儀控系統維護工作(106),勞務類,,,20161229,,105D04P024,https://www.google.com/search?q=105D04P024+%E5%8D%97%E5%B7%A5%E8%99%95%E8%BD%84%E5%8D%80%E9%AB%98%E5%BF%AB%E9%80%9F%E5%85%AC%E8%B7%AF%E4%BA%A4%E6%8E%A7%E8%A8%AD%E6%96%BD%E5%8C%9D%E9%81%93%E5%84%80%E6%8E%A7%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%B7%A5%E4%BD%9C%28106%29,,,,,,,,,
20161229,衛生福利部中央健康保險署,,招標公告,106年度收入面承保核心系統功能移轉採購案,勞務類,,,20161229,,N1050044758,https://www.google.com/search?q=N1050044758+106%E5%B9%B4%E5%BA%A6%E6%94%B6%E5%85%A5%E9%9D%A2%E6%89%BF%E4%BF%9D%E6%A0%B8%E5%BF%83%E7%B3%BB%E7%B5%B1%E5%8A%9F%E8%83%BD%E7%A7%BB%E8%BD%89%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20161229,內政部警政署,,決標公告,本署106年度資安設備維護暨技術服務委託案,勞務類,,13680000,20161229,精誠軟體服務股份有限公司,CLH-10602,https://www.google.com/search?q=CLH-10602+%E6%9C%AC%E7%BD%B2106%E5%B9%B4%E5%BA%A6%E8%B3%87%E5%AE%89%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E6%9A%A8%E6%8A%80%E8%A1%93%E6%9C%8D%E5%8B%99%E5%A7%94%E8%A8%97%E6%A1%88,20170103,最低標,臺北市,63000,63000050,趙令宏,(02)23219011分機6315,,
20161229,行政院環境保護署,,決標公告,106、107年資源回收管理平臺暨資訊系統整合與維運專案工作計畫,勞務類,,19200000,20161229,環資國際有限公司,106A060,https://www.google.com/search?q=106A060+106%E3%80%81107%E5%B9%B4%E8%B3%87%E6%BA%90%E5%9B%9E%E6%94%B6%E7%AE%A1%E7%90%86%E5%B9%B3%E8%87%BA%E6%9A%A8%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E6%95%B4%E5%90%88%E8%88%87%E7%B6%AD%E9%81%8B%E5%B0%88%E6%A1%88%E5%B7%A5%E4%BD%9C%E8%A8%88%E7%95%AB,20170110,準用最有利標,臺北市,63000,63000050,秘書室裴文敏.回收基管會呂春珠,(02)23117722分機2496.3109,,
20161229,衛生福利部食品藥物管理署,,決標公告,個人電腦集中採購案,財物類,,5770000,20161229,台灣富士全錄股份有限公司,105TFDA-B-055,https://www.google.com/search?q=105TFDA-B-055+%E5%80%8B%E4%BA%BA%E9%9B%BB%E8%85%A6%E9%9B%86%E4%B8%AD%E6%8E%A1%E8%B3%BC%E6%A1%88,20170111,最低標,臺北市,63000,63000090,胡麗娟,(02)27877848分機,富鉅資訊股份有限公司,
20161229,行政院,,決標公告,行政院院本部106年度電腦機房及資訊設備維護服務案,勞務類,,12100000,20161229,永磐科技股份有限公司,eyim105016,https://www.google.com/search?q=eyim105016+%E8%A1%8C%E6%94%BF%E9%99%A2%E9%99%A2%E6%9C%AC%E9%83%A8106%E5%B9%B4%E5%BA%A6%E9%9B%BB%E8%85%A6%E6%A9%9F%E6%88%BF%E5%8F%8A%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E6%9C%8D%E5%8B%99%E6%A1%88,20170111,準用最有利標,臺北市,63000,63000050,王文賢,(02)33567062分機,訊達電腦股份有限公司,
20161229,科技部南部科學工業園區管理局,,決標公告,106~107年資訊業務整體委外服務案,勞務類,,42970000,20161229,台灣國際商業機器股份有限公司,105660D02820,https://www.google.com/search?q=105660D02820+106~107%E5%B9%B4%E8%B3%87%E8%A8%8A%E6%A5%AD%E5%8B%99%E6%95%B4%E9%AB%94%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20170105,準用最有利標,臺南市,67000,67000200,規格:張見行;程序:紀丹斐,(06)5051001分機2150:2730,晶茂資訊科技股份有限公司,
20161229,衛生福利部中央健康保險署,,決標公告,106年度系統主機及伺服器等軟硬體維護案,勞務類,,27280000,20161229,資拓宏宇國際股份有限公司,A1050039659,https://www.google.com/search?q=A1050039659+106%E5%B9%B4%E5%BA%A6%E7%B3%BB%E7%B5%B1%E4%B8%BB%E6%A9%9F%E5%8F%8A%E4%BC%BA%E6%9C%8D%E5%99%A8%E7%AD%89%E8%BB%9F%E7%A1%AC%E9%AB%94%E7%B6%AD%E8%AD%B7%E6%A1%88,20170111,準用最有利標,臺北市,63000,63000030,譚飛飛,(02)27065866分機2720,,
20161229,交通部臺灣鐵路管理局,,招標公告,集電弓攝影裝置及行車監視系統等2項,財物類,,,20161229,,105LM0083A,https://www.google.com/search?q=105LM0083A+%E9%9B%86%E9%9B%BB%E5%BC%93%E6%94%9D%E5%BD%B1%E8%A3%9D%E7%BD%AE%E5%8F%8A%E8%A1%8C%E8%BB%8A%E7%9B%A3%E8%A6%96%E7%B3%BB%E7%B5%B1%E7%AD%892%E9%A0%85,,,,,,,,,
